order_id,order_date,customer_id,customer_name,email,city,state,product_id,product_name,category,price,quantity,payment_method,order_status
2544,2026-01-10,C266,Natalie Fitzgerald,edwardsphilip@example.com,Tarafort,Connecticut,P106,Office Chair,Furniture,7000,4,UPI,Cancelled
1242,2025-04-10,C208,Barbara Wagner,reneeperez@example.net,Harrisontown,New Jersey,P104,Levi's Jeans,Fashion,3000,2,COD,Delivered
1516,2026-01-24,C121,Karen Drake,kristalewis@example.net,Michaelview,Maryland,P105,Dining Table,Furniture,20000,4,Credit Card,Delivered
1285,2025-03-06,C404,Angela West,virginia86@example.com,West Kaitlin,Utah,P104,Levi's Jeans,Fashion,3000,2,Debit Card,Returned
1942,2026-01-12,C422,Joshua Hood,mendezelizabeth@example.net,Laurashire,New Jersey,P106,Office Chair,Furniture,7000,4,Net Banking,Delivered
1825,2025-07-26,C413,Kimberly Smith,heather00@example.org,Haleyfurt,Missouri,P105,Dining Table,Furniture,20000,2,Net Banking,Returned
1157,2025-05-29,C195,Melissa Montes,klivingston@example.com,New Mary,North Dakota,P106,Office Chair,Furniture,7000,1,COD,Delivered
2113,2026-01-19,C159,Jill Lee,zgarcia@example.net,West David,Idaho,P104,Levi's Jeans,Fashion,3000,1,COD,Returned
1516,2025-11-22,C156,Andrew Rodriguez,dickersonstephanie@example.com,Porterberg,Nebraska,P105,Dining Table,Furniture,20000,3,Credit Card,Cancelled
2181,2025-05-30,C321,Sharon Bishop,navarrochristina@example.net,Brendahaven,Arkansas,P103,Nike Shoes,Fashion,5000,2,UPI,Returned
2323,2025-09-16,C495,Brett Mitchell,staceyortiz@example.org,Burnschester,Virginia,P101,iPhone 15,Electronics,80000,2,Debit Card,Delivered
2702,2025-06-23,C226,Kathy Robinson,zochoa@example.com,Port Anthonytown,North Dakota,P105,Dining Table,Furniture,20000,2,UPI,Cancelled
2168,2026-02-01,C274,Pam Cross,eyoung@example.net,West Joshuamouth,Kansas,P105,Dining Table,Furniture,20000,3,Net Banking,Returned
1493,2025-04-26,C440,Jamie Harris,salazarjulie@example.net,South Sean,North Dakota,P103,Nike Shoes,Fashion,5000,4,COD,Delivered
1585,2025-03-13,C133,Anthony Adams,burkejerry@example.com,Bakershire,Missouri,P104,Levi's Jeans,Fashion,3000,4,COD,Returned
2834,2025-07-15,C245,Amanda Davidson,reyesrachel@example.org,South Brittany,New Jersey,P105,Dining Table,Furniture,20000,2,UPI,Delivered
1823,2025-04-02,C324,Karen Newton,cruzkaitlin@example.com,East Jakeville,New Mexico,P106,Office Chair,Furniture,7000,4,Net Banking,Returned
1016,2025-06-01,C424,Scott Gray Jr.,schroederbryan@example.com,South Richard,Maryland,P101,iPhone 15,Electronics,80000,4,Debit Card,Returned
2472,2026-01-24,C473,Alyssa Brown,powellanthony@example.org,East Jonathan,Texas,P105,Dining Table,Furniture,20000,2,Debit Card,Cancelled
2133,2025-09-14,C157,Elizabeth Rogers,jamestracy@example.org,Randyport,Massachusetts,P104,Levi's Jeans,Fashion,3000,4,Credit Card,Returned
1787,2025-06-11,C134,Kyle Barber,kristina44@example.com,West Kristinaville,New Jersey,P106,Office Chair,Furniture,7000,1,UPI,Returned
1712,2026-02-04,C270,Joyce George,amber95@example.com,Elizabethberg,Kentucky,P105,Dining Table,Furniture,20000,5,UPI,Cancelled
1257,2026-01-09,C287,Kimberly Rodriguez,wigginskatie@example.net,East James,Massachusetts,P105,Dining Table,Furniture,20000,3,UPI,Returned
1802,2025-08-03,C455,Cynthia Roach,elizabeth77@example.org,North Jacob,Vermont,P103,Nike Shoes,Fashion,5000,1,Net Banking,Delivered
1822,2025-12-20,C111,Stephanie Mendoza,shaun60@example.net,Lake Robertberg,Alaska,P106,Office Chair,Furniture,7000,2,UPI,Delivered
1021,2025-10-19,C458,Jessica Wilson,aramsey@example.net,Hardyberg,Georgia,P103,Nike Shoes,Fashion,5000,3,Net Banking,Cancelled
1588,2025-09-01,C147,Nichole Wright,lindaweber@example.org,Patrickside,Rhode Island,P103,Nike Shoes,Fashion,5000,5,Net Banking,Returned
2077,2025-11-24,C419,Gabriel Dunn,johncarey@example.net,New Douglas,Virginia,P103,Nike Shoes,Fashion,5000,3,UPI,Cancelled
2255,2025-08-26,C121,Rebecca Price,christinaschneider@example.net,East Brendaland,Nevada,P102,Samsung TV,Electronics,60000,3,Debit Card,Returned
1370,2025-04-07,C118,Rebecca Smith,tarmstrong@example.net,New Jason,Mississippi,P101,iPhone 15,Electronics,80000,5,COD,Delivered
2339,2025-09-26,C225,Timothy Moody,michaelperry@example.org,West Ashley,New Jersey,P102,Samsung TV,Electronics,60000,2,Debit Card,Delivered
2756,2026-01-07,C365,Jamie Lynn,rdelgado@example.org,North Franktown,Utah,P102,Samsung TV,Electronics,60000,2,COD,Returned
2399,2025-12-07,C199,Tammy Williamson,rebeccaallen@example.com,Millerfort,Michigan,P105,Dining Table,Furniture,20000,3,Credit Card,Delivered
1791,2025-11-07,C214,Lisa Pittman,mcdonaldbrett@example.com,Paynetown,Georgia,P102,Samsung TV,Electronics,60000,5,Net Banking,Delivered
2071,2025-04-06,C193,Tiffany Pham,rcontreras@example.com,Simsmouth,New Mexico,P101,iPhone 15,Electronics,80000,2,UPI,Cancelled
2065,2025-05-04,C397,Jared Scott,hkramer@example.net,South Johntown,Pennsylvania,P102,Samsung TV,Electronics,60000,1,UPI,Delivered
1341,2026-02-20,C156,Michelle Roberson,robertjohnson@example.com,Dunnchester,North Dakota,P101,iPhone 15,Electronics,80000,4,Debit Card,Delivered
2532,2025-09-12,C208,Kaitlin Alexander,esmith@example.com,Jenniferborough,Georgia,P105,Dining Table,Furniture,20000,1,UPI,Delivered
2842,2025-12-21,C318,James Brown,melissa90@example.org,Martinville,Iowa,P103,Nike Shoes,Fashion,5000,5,COD,Cancelled
1222,2025-10-22,C261,Nicholas Williams,valeriewilliams@example.net,North Carla,North Dakota,P105,Dining Table,Furniture,20000,3,Debit Card,Delivered
2451,2026-01-07,C345,Miss Kristin Johnson,owentyler@example.net,Russellfurt,Iowa,P102,Samsung TV,Electronics,60000,4,Debit Card,Returned
1627,2025-09-30,C194,Donald Mcdaniel,stanleyfrancis@example.org,Lake Brandonland,South Carolina,P101,iPhone 15,Electronics,80000,2,COD,Cancelled
2355,2025-10-06,C358,Corey Powell,joannagonzales@example.net,Port Adrienne,South Carolina,P101,iPhone 15,Electronics,80000,4,Debit Card,Delivered
2182,2025-03-13,C135,Alexis Perez,matthewrodriguez@example.org,Clarktown,North Dakota,P104,Levi's Jeans,Fashion,3000,4,Net Banking,Cancelled
2449,2026-01-17,C171,Kelly Morse,gnelson@example.net,Leeborough,West Virginia,P101,iPhone 15,Electronics,80000,5,COD,Cancelled
1832,2025-05-07,C171,Steven Salinas,savageanna@example.net,Port Briantown,West Virginia,P101,iPhone 15,Electronics,80000,1,Debit Card,Cancelled
2930,2025-11-18,C440,Alexander Hernandez,sarahwall@example.com,West Michelle,California,P104,Levi's Jeans,Fashion,3000,4,Net Banking,Delivered
1192,2025-06-03,C326,William Brown,ann75@example.org,Jamiemouth,North Dakota,P102,Samsung TV,Electronics,60000,4,UPI,Cancelled
1769,2025-05-30,C149,Adrienne Foley,william27@example.net,Port Derekberg,New Hampshire,P104,Levi's Jeans,Fashion,3000,4,COD,Returned
2983,2025-03-05,C173,Rick Taylor,johnsonmary@example.org,East Brandimouth,New York,P102,Samsung TV,Electronics,60000,5,UPI,Cancelled
1471,2025-09-07,C152,April Lopez,leejoanne@example.net,New Jeremiahport,Nevada,P105,Dining Table,Furniture,20000,1,COD,Returned
1644,2025-03-13,C491,Crystal Gutierrez,jenniferguerra@example.com,Davismouth,Maine,P103,Nike Shoes,Fashion,5000,2,Net Banking,Delivered
1668,2026-01-30,C360,Ana Hernandez,allisonturner@example.org,West Jennifer,Nevada,P101,iPhone 15,Electronics,80000,2,COD,Cancelled
1609,2025-05-29,C360,Sharon Browning,xmiller@example.com,East Daniel,Maryland,P106,Office Chair,Furniture,7000,1,Net Banking,Returned
2011,2025-07-30,C256,Tiffany Olson,bnash@example.org,Port Brandyton,Delaware,P105,Dining Table,Furniture,20000,1,Net Banking,Delivered
2484,2025-11-14,C351,Heather Weiss,bkim@example.org,East Andrewport,Rhode Island,P105,Dining Table,Furniture,20000,2,Credit Card,Delivered
2478,2025-04-07,C212,Alisha Robinson,xcoleman@example.net,Port Jeffrey,Utah,P104,Levi's Jeans,Fashion,3000,5,Debit Card,Cancelled
2168,2025-08-11,C133,Tony Ryan,paulroberts@example.com,Shahland,Pennsylvania,P103,Nike Shoes,Fashion,5000,4,Net Banking,Cancelled
1694,2025-11-16,C101,Brenda Mcgee,millerjohn@example.net,Maryfurt,West Virginia,P104,Levi's Jeans,Fashion,3000,1,UPI,Delivered
1117,2025-06-25,C261,Ashley Alvarez,christine92@example.net,Nancyborough,North Dakota,P102,Samsung TV,Electronics,60000,4,Net Banking,Delivered
1341,2025-06-02,C354,Danny Adkins,keithdavis@example.com,Lewismouth,Florida,P102,Samsung TV,Electronics,60000,3,COD,Cancelled
1969,2025-07-30,C347,Shirley Orozco,qvargas@example.net,West Sarahhaven,Oregon,P101,iPhone 15,Electronics,80000,2,Credit Card,Cancelled
1115,2025-10-10,C398,Aaron Bauer,robertlee@example.org,Tylerview,New Jersey,P105,Dining Table,Furniture,20000,1,UPI,Cancelled
2979,2025-09-25,C271,Sydney Mason,danielnovak@example.com,West Luistown,Connecticut,P102,Samsung TV,Electronics,60000,1,COD,Delivered
2841,2025-11-30,C498,Trevor Rodriguez,johnwood@example.com,Mosesport,Nebraska,P106,Office Chair,Furniture,7000,1,Net Banking,Returned
1075,2025-11-25,C350,Brandon Powers,matthew86@example.net,South Lindaview,Nevada,P102,Samsung TV,Electronics,60000,5,Debit Card,Delivered
2590,2025-04-16,C372,Sandra Jackson,donovandavid@example.org,Carneyshire,Maine,P101,iPhone 15,Electronics,80000,3,Credit Card,Cancelled
1502,2025-10-18,C477,Glenn Taylor,hollowaystephen@example.net,Michaeltown,Michigan,P106,Office Chair,Furniture,7000,2,Net Banking,Returned
1038,2025-09-06,C291,Marcus Brewer,charlesvasquez@example.com,Anthonymouth,Oregon,P101,iPhone 15,Electronics,80000,2,COD,Delivered
1971,2025-12-07,C178,Grant Mckee,tmiller@example.com,Hurstborough,Alaska,P106,Office Chair,Furniture,7000,5,Debit Card,Delivered
2506,2025-06-07,C223,David Mendez,roselindsay@example.org,Lake Amandamouth,Vermont,P102,Samsung TV,Electronics,60000,2,COD,Cancelled
1624,2025-06-25,C436,Connor Haas,kimberlyparker@example.com,East Angelaville,Kentucky,P105,Dining Table,Furniture,20000,5,COD,Delivered
1636,2025-09-18,C159,Debbie Mclean,jessica57@example.net,Lake Stacyland,Massachusetts,P104,Levi's Jeans,Fashion,3000,3,Credit Card,Returned
2166,2026-01-24,C179,Amy Melendez,emma76@example.com,Fullerborough,Michigan,P105,Dining Table,Furniture,20000,4,Credit Card,Cancelled
1986,2025-08-04,C420,Richard Rodriguez,efinley@example.com,Lake Daniel,Washington,P103,Nike Shoes,Fashion,5000,1,Net Banking,Cancelled
2507,2025-06-01,C269,James Davis,jasonsmith@example.net,West Alexandra,Washington,P102,Samsung TV,Electronics,60000,4,UPI,Cancelled
1088,2026-02-07,C451,John Harrison,kristenmacdonald@example.com,Lake William,South Dakota,P102,Samsung TV,Electronics,60000,4,Net Banking,Returned
2100,2025-07-03,C296,Tanya Mckinney,kathleen44@example.org,West Christopherville,Florida,P104,Levi's Jeans,Fashion,3000,4,Debit Card,Returned
1055,2025-12-03,C288,Lindsey Webb,stacy95@example.org,North Terrence,Kansas,P101,iPhone 15,Electronics,80000,2,Credit Card,Returned
2146,2025-05-04,C270,Bryan Franklin,matthewlopez@example.org,Perryfurt,Maine,P104,Levi's Jeans,Fashion,3000,3,UPI,Returned
1106,2025-06-01,C481,Teresa Henderson,sandramathews@example.net,Davidtown,Illinois,P102,Samsung TV,Electronics,60000,4,COD,Returned
2319,2025-03-08,C345,Mr. Patrick Robinson,robertsmichelle@example.net,Carlosmouth,Vermont,P106,Office Chair,Furniture,7000,1,Debit Card,Delivered
1488,2025-10-03,C292,Wesley Williams,ariel42@example.net,North Loriton,Alaska,P106,Office Chair,Furniture,7000,1,Credit Card,Cancelled
1132,2026-01-13,C327,Briana Butler,smithsusan@example.com,Leonardland,Pennsylvania,P104,Levi's Jeans,Fashion,3000,1,Net Banking,Delivered
2522,2025-09-29,C268,Maurice Schultz,kelseyburch@example.com,Paulland,Kansas,P101,iPhone 15,Electronics,80000,3,UPI,Cancelled
1041,2025-05-05,C110,Kristen Moreno,ljensen@example.net,Jamesmouth,Washington,P104,Levi's Jeans,Fashion,3000,2,Credit Card,Delivered
2138,2025-12-20,C233,Cameron Anderson,jessica47@example.com,Richardville,Oregon,P106,Office Chair,Furniture,7000,2,UPI,Returned
2032,2025-06-13,C361,Colleen Wright,mnash@example.org,East Julie,Montana,P103,Nike Shoes,Fashion,5000,2,Debit Card,Cancelled
1747,2025-05-23,C333,Nicole Marquez,jleon@example.net,West Jillton,North Dakota,P101,iPhone 15,Electronics,80000,5,Net Banking,Returned
1119,2025-05-27,C247,Nicole Burton,ericmathews@example.net,Lake Markview,North Dakota,P103,Nike Shoes,Fashion,5000,4,COD,Cancelled
2441,2026-02-26,C260,Billy Savage,jodi17@example.org,East Williamville,Oregon,P104,Levi's Jeans,Fashion,3000,2,Credit Card,Delivered
1225,2025-07-29,C317,Shannon Harris,dhawkins@example.org,Davidsonmouth,Connecticut,P101,iPhone 15,Electronics,80000,1,COD,Cancelled
1876,2025-08-22,C431,Christopher Dawson,hartcarly@example.net,Jonathanton,Florida,P103,Nike Shoes,Fashion,5000,4,Credit Card,Returned
1102,2025-05-04,C411,Patricia Campbell,amberaustin@example.com,Richardport,North Dakota,P105,Dining Table,Furniture,20000,2,UPI,Delivered
2198,2025-10-03,C234,Kathy Howard,callahancarrie@example.com,Lake Ryanchester,North Carolina,P101,iPhone 15,Electronics,80000,5,Credit Card,Delivered
1350,2025-07-06,C418,Robert Garcia,nataliemoore@example.net,North Marcchester,Georgia,P103,Nike Shoes,Fashion,5000,1,UPI,Delivered
2894,2025-11-25,C456,Michael Levine,howelllauren@example.net,South Tammytown,Massachusetts,P106,Office Chair,Furniture,7000,2,Debit Card,Cancelled
2235,2025-08-09,C160,Courtney Jones,ortizwayne@example.com,Lewishaven,Pennsylvania,P103,Nike Shoes,Fashion,5000,4,Net Banking,Cancelled
1316,2025-04-11,C384,Caroline Griffith,fcontreras@example.org,New Michael,Missouri,P101,iPhone 15,Electronics,80000,1,UPI,Cancelled
2095,2025-11-19,C230,James Smith,kevin24@example.com,Anneview,Kansas,P104,Levi's Jeans,Fashion,3000,1,Credit Card,Delivered
2423,2025-09-25,C110,Victoria David,walvarez@example.org,Hornview,West Virginia,P101,iPhone 15,Electronics,80000,4,Net Banking,Delivered
1400,2025-11-10,C260,Jennifer Robinson,megan53@example.org,West Troyfort,California,P101,iPhone 15,Electronics,80000,1,Debit Card,Cancelled
2299,2025-08-21,C145,Jennifer Bennett,avilarachael@example.net,Lake Robertbury,North Carolina,P106,Office Chair,Furniture,7000,3,Credit Card,Returned
1056,2025-06-19,C377,Jason Henry,joshua94@example.com,Glennside,Wisconsin,P101,iPhone 15,Electronics,80000,4,UPI,Delivered
1320,2025-06-23,C107,Jeffery Hopkins,williammorrison@example.net,East Shane,Georgia,P106,Office Chair,Furniture,7000,1,UPI,Returned
2951,2025-06-24,C499,Mrs. Jessica Taylor,xmiller@example.com,Mannport,South Dakota,P104,Levi's Jeans,Fashion,3000,2,UPI,Delivered
2137,2025-05-26,C387,Cory Shaffer,jessica67@example.net,West Ashleyborough,Montana,P104,Levi's Jeans,Fashion,3000,3,Debit Card,Returned
1940,2025-03-29,C494,Tyler Henderson,mckeejason@example.net,West Marissa,Idaho,P104,Levi's Jeans,Fashion,3000,5,Net Banking,Delivered
2176,2025-12-17,C302,Meagan Lewis,valeriethomas@example.org,South Evan,Oklahoma,P102,Samsung TV,Electronics,60000,5,Debit Card,Delivered
2990,2026-02-10,C302,Andrew Hensley,wellsscott@example.org,New Courtney,Iowa,P101,iPhone 15,Electronics,80000,1,COD,Delivered
2764,2025-11-16,C113,Ronald Gilmore,scottkaren@example.com,South Josephfurt,Vermont,P104,Levi's Jeans,Fashion,3000,1,COD,Delivered
2620,2025-09-02,C126,Laura Liu,diazbonnie@example.org,Lawrenceton,Tennessee,P105,Dining Table,Furniture,20000,4,UPI,Cancelled
2779,2026-02-08,C150,Audrey Cherry,aliomar@example.com,Rojasside,Texas,P105,Dining Table,Furniture,20000,1,COD,Cancelled
2043,2025-03-13,C376,Sandra Moore,townsendamy@example.net,Elizabethton,Minnesota,P104,Levi's Jeans,Fashion,3000,5,Credit Card,Returned
2960,2025-08-14,C121,Christine Farley,joan57@example.org,Port Stevenberg,New Jersey,P102,Samsung TV,Electronics,60000,3,Debit Card,Returned
3000,2025-12-20,C420,Edward Smith,ypayne@example.com,Port Oscar,Illinois,P105,Dining Table,Furniture,20000,2,UPI,Returned
2974,2025-06-03,C274,Diamond Kramer,jamesking@example.net,Braymouth,New Hampshire,P103,Nike Shoes,Fashion,5000,3,Net Banking,Returned
1040,2025-10-30,C475,Donna Johnson,kathryn50@example.org,East Brianstad,Iowa,P101,iPhone 15,Electronics,80000,5,COD,Delivered
2257,2025-05-17,C264,Diane Jones,wfuller@example.net,South Donna,Kansas,P105,Dining Table,Furniture,20000,3,Debit Card,Returned
1614,2026-02-22,C423,Christine Maldonado,donnaevans@example.net,Lake Justinview,Minnesota,P101,iPhone 15,Electronics,80000,5,Net Banking,Cancelled
2054,2025-05-25,C427,Anthony Mullins,alexis00@example.org,Port Crystalton,Maryland,P101,iPhone 15,Electronics,80000,1,Debit Card,Returned
1088,2026-01-01,C495,Michael Allen,dennis57@example.net,West Desiree,North Carolina,P104,Levi's Jeans,Fashion,3000,2,Net Banking,Cancelled
1914,2025-10-25,C365,Harry Smith,karen88@example.org,Cynthiastad,Mississippi,P105,Dining Table,Furniture,20000,4,COD,Returned
1569,2025-05-22,C212,Angela Johnson,kfranco@example.com,Port Gregview,Maine,P104,Levi's Jeans,Fashion,3000,1,UPI,Cancelled
2258,2026-01-11,C196,Brittany Schmidt,kelly82@example.com,Port Seth,Wyoming,P106,Office Chair,Furniture,7000,1,Debit Card,Cancelled
1967,2025-03-02,C233,Brittany Tran,cklein@example.net,Port Catherinemouth,Hawaii,P105,Dining Table,Furniture,20000,5,UPI,Delivered
2230,2025-10-06,C428,Margaret Rivera,janicegreen@example.com,North Angela,North Dakota,P105,Dining Table,Furniture,20000,3,Debit Card,Delivered
2409,2025-06-15,C170,Victoria Parsons,nicole83@example.net,West Jonathonside,Montana,P105,Dining Table,Furniture,20000,3,Net Banking,Cancelled
1933,2025-04-11,C220,Eric Young,danielleclark@example.org,Racheltown,Maine,P101,iPhone 15,Electronics,80000,3,Credit Card,Cancelled
2319,2026-02-11,C408,Justin Wheeler,nicole39@example.com,Port Aaron,Virginia,P101,iPhone 15,Electronics,80000,3,COD,Delivered
2492,2025-07-14,C108,Shelly Moyer,richardanderson@example.org,Lake Melissahaven,New York,P105,Dining Table,Furniture,20000,2,Credit Card,Cancelled
1352,2025-04-01,C432,Elizabeth Burch,rick72@example.net,Lake Davidton,Tennessee,P104,Levi's Jeans,Fashion,3000,2,Net Banking,Cancelled
2671,2025-06-24,C397,Nathan Vaughn,stoutcandace@example.org,Christopherbury,Pennsylvania,P101,iPhone 15,Electronics,80000,3,UPI,Delivered
2535,2025-07-21,C500,Katherine Robinson,erika19@example.org,East Andrewshire,Alabama,P106,Office Chair,Furniture,7000,2,UPI,Returned
1647,2025-09-12,C315,Dawn Reilly,jamescolton@example.org,West Cassandra,Delaware,P104,Levi's Jeans,Fashion,3000,5,UPI,Cancelled
1694,2025-11-25,C299,Yolanda Glover,masonkeith@example.org,Ricardostad,Maryland,P104,Levi's Jeans,Fashion,3000,1,UPI,Delivered
1879,2025-03-24,C260,Amanda Smith,michellescott@example.net,Markville,Maryland,P106,Office Chair,Furniture,7000,2,Debit Card,Cancelled
2781,2025-10-07,C189,Elizabeth Ritter,rickmeyers@example.org,Perryshire,Minnesota,P104,Levi's Jeans,Fashion,3000,2,Debit Card,Returned
1409,2025-09-21,C479,Mary Olsen,qarmstrong@example.org,Wendyhaven,Idaho,P105,Dining Table,Furniture,20000,2,Credit Card,Delivered
1079,2025-03-22,C169,Adam Garcia,ballen@example.net,Robbinsfort,New York,P104,Levi's Jeans,Fashion,3000,5,Net Banking,Delivered
2589,2025-07-30,C497,Jennifer Lopez DVM,samanthafry@example.net,Madisonland,Florida,P101,iPhone 15,Electronics,80000,5,Credit Card,Delivered
1771,2026-01-29,C450,Jennifer Reese,littlemadison@example.net,Shannonstad,Wyoming,P105,Dining Table,Furniture,20000,3,Debit Card,Cancelled
2021,2026-01-05,C237,James Thompson,abowman@example.com,Cobbport,Wisconsin,P102,Samsung TV,Electronics,60000,2,COD,Returned
1894,2025-04-23,C448,Rhonda Logan,wilkersonchristine@example.net,Maryland,Louisiana,P102,Samsung TV,Electronics,60000,2,Net Banking,Returned
2780,2026-01-26,C178,Jason James,william02@example.net,Candaceville,Alaska,P106,Office Chair,Furniture,7000,3,Debit Card,Returned
1816,2025-10-01,C469,Monica Kent,taylormeghan@example.org,West Christineberg,Nebraska,P106,Office Chair,Furniture,7000,5,UPI,Cancelled
2975,2025-09-25,C354,Ebony Jackson,mitchellmatthew@example.net,West Joshua,Oregon,P104,Levi's Jeans,Fashion,3000,5,UPI,Returned
1716,2026-02-10,C337,Bryan Bowman,robert81@example.org,Alanstad,North Carolina,P106,Office Chair,Furniture,7000,3,Net Banking,Delivered
1504,2025-08-01,C271,Amanda Smith,rarroyo@example.com,New Donaldfurt,Delaware,P106,Office Chair,Furniture,7000,1,UPI,Delivered
1025,2025-07-20,C299,Joel Medina,cristianwood@example.net,Lake Russell,Hawaii,P106,Office Chair,Furniture,7000,3,UPI,Returned
1145,2025-07-26,C384,John Randall,jmoore@example.org,Ryanmouth,Indiana,P102,Samsung TV,Electronics,60000,5,COD,Cancelled
2645,2025-03-01,C254,Brian Nielsen,dlee@example.com,North Mary,Texas,P104,Levi's Jeans,Fashion,3000,4,Credit Card,Returned
2881,2025-10-21,C295,Luke Chavez,brett08@example.com,Lake Davidmouth,Massachusetts,P101,iPhone 15,Electronics,80000,1,Credit Card,Delivered
2700,2025-05-02,C401,Nathan Lopez,mendezjeremy@example.org,Abigailfurt,Rhode Island,P104,Levi's Jeans,Fashion,3000,2,Credit Card,Cancelled
2634,2025-10-03,C485,Tyler Diaz,dukerichard@example.net,Graybury,Delaware,P102,Samsung TV,Electronics,60000,2,UPI,Delivered
1050,2025-09-13,C444,Christine Johnson,linda41@example.net,Bowersborough,Nebraska,P102,Samsung TV,Electronics,60000,5,UPI,Returned
2669,2025-11-01,C492,John Martin,lthornton@example.com,Jonestown,Michigan,P101,iPhone 15,Electronics,80000,5,Debit Card,Cancelled
2703,2025-05-09,C389,Mr. Matthew Kramer,christopherrogers@example.org,New Brittany,New Jersey,P101,iPhone 15,Electronics,80000,4,COD,Cancelled
1902,2026-02-12,C185,Erin Ryan,woodmark@example.net,New Lorettashire,Maine,P104,Levi's Jeans,Fashion,3000,4,UPI,Delivered
2162,2025-09-25,C175,Patricia Smith,sreeves@example.org,Guerreroland,Vermont,P102,Samsung TV,Electronics,60000,5,COD,Returned
1322,2025-10-29,C138,Thomas Williams,fitzpatrickanita@example.net,Hortonhaven,Texas,P105,Dining Table,Furniture,20000,2,Debit Card,Returned
1696,2025-03-05,C408,Scott Edwards,courtneyhall@example.net,Lake Robin,Oklahoma,P103,Nike Shoes,Fashion,5000,3,Net Banking,Cancelled
1375,2025-06-07,C268,Jordan Bradley,connie39@example.org,Stricklandburgh,Vermont,P102,Samsung TV,Electronics,60000,2,Credit Card,Returned
1148,2025-07-20,C237,Kenneth Johnson,smithjustin@example.org,Michaelburgh,North Dakota,P104,Levi's Jeans,Fashion,3000,1,COD,Delivered
1091,2026-01-31,C468,Amanda Clarke,charlesward@example.net,Lake Willie,New Mexico,P105,Dining Table,Furniture,20000,4,Credit Card,Delivered
2896,2025-07-09,C475,Madison Briggs,vgardner@example.net,New Patrick,Missouri,P105,Dining Table,Furniture,20000,3,UPI,Cancelled
2653,2025-05-25,C472,Denise Price,cynthia18@example.org,West Elizabethshire,Montana,P101,iPhone 15,Electronics,80000,3,COD,Returned
1235,2025-06-10,C461,Christina Cooper,waynerobinson@example.org,Cynthiahaven,Illinois,P106,Office Chair,Furniture,7000,5,COD,Returned
2328,2025-07-25,C140,Melissa Swanson,scott63@example.net,Calebview,Georgia,P105,Dining Table,Furniture,20000,5,COD,Delivered
2035,2025-12-22,C378,Kyle Benitez,dayalexandra@example.org,Olsonside,Colorado,P105,Dining Table,Furniture,20000,3,UPI,Delivered
2123,2025-07-05,C338,Matthew Johnson,mccormickkevin@example.net,Chanland,Georgia,P105,Dining Table,Furniture,20000,3,COD,Cancelled
1930,2025-11-23,C459,Kristy Mccarthy,rdennis@example.net,Port Annahaven,Kentucky,P105,Dining Table,Furniture,20000,4,UPI,Returned
1230,2025-09-18,C200,Lauren Cohen,nicholsonbrandy@example.net,Martinezfort,New Jersey,P101,iPhone 15,Electronics,80000,2,Debit Card,Delivered
2150,2025-09-30,C387,Rebecca Wright,maryreed@example.org,Dennisport,Iowa,P102,Samsung TV,Electronics,60000,1,COD,Cancelled
1447,2025-04-03,C385,Harold Lewis,butlerdebra@example.com,Port Rebeccatown,Iowa,P105,Dining Table,Furniture,20000,5,UPI,Delivered
1818,2025-03-20,C410,Rachel Hernandez,coxsarah@example.net,Port Patricia,Utah,P101,iPhone 15,Electronics,80000,3,Credit Card,Returned
1500,2025-07-17,C218,Sarah Humphrey,wnovak@example.org,Port Aaron,Iowa,P101,iPhone 15,Electronics,80000,5,Debit Card,Delivered
1835,2026-01-07,C384,Marissa Wilson,ijohnson@example.com,Lake Kaitlynfort,Maryland,P101,iPhone 15,Electronics,80000,2,COD,Delivered
1620,2026-02-23,C490,Joy Rivera,pittssteven@example.net,Port Duaneview,Texas,P103,Nike Shoes,Fashion,5000,5,UPI,Cancelled
1505,2025-07-01,C174,Douglas Graham PhD,kenneth10@example.net,Port Maureenbury,West Virginia,P101,iPhone 15,Electronics,80000,4,Net Banking,Delivered
1034,2025-08-11,C392,Jamie Sanchez,leestephanie@example.net,Jeremyport,New York,P105,Dining Table,Furniture,20000,5,Credit Card,Delivered
1569,2025-06-18,C233,Deborah Gutierrez,hayesdana@example.com,Perezton,Nevada,P106,Office Chair,Furniture,7000,3,COD,Cancelled
2733,2025-05-05,C401,Robyn Doyle,hawkinskyle@example.org,West Andrea,Vermont,P106,Office Chair,Furniture,7000,1,UPI,Returned
1905,2025-07-07,C191,Benjamin Leonard,jenniferpineda@example.net,Port Jonchester,Virginia,P103,Nike Shoes,Fashion,5000,4,UPI,Delivered
1819,2025-07-30,C479,Spencer Carlson,lauramason@example.com,Thomasville,Kansas,P101,iPhone 15,Electronics,80000,3,COD,Delivered
1059,2025-05-20,C214,Whitney Howard,harveydanny@example.org,South Robert,Mississippi,P104,Levi's Jeans,Fashion,3000,1,Credit Card,Delivered
1866,2025-08-17,C224,Gary Lawson,zgreen@example.org,New Christopherburgh,Vermont,P104,Levi's Jeans,Fashion,3000,3,Net Banking,Delivered
2122,2025-08-22,C423,Jared Dickson,kempkimberly@example.org,Patriciaborough,Louisiana,P102,Samsung TV,Electronics,60000,3,Debit Card,Cancelled
2879,2025-06-22,C141,Jessica Smith,liugregory@example.com,New Faithhaven,Maryland,P103,Nike Shoes,Fashion,5000,5,Net Banking,Cancelled
